customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total
5061-PBXFW,Não,Female,0,Sim,Sim,32,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Month-to-month,Não,Bank transfer (automatic),61.4,1864.65
5062-CJJKH,Não,Male,0,Sim,Sim,25,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,One year,Não,Mailed check,53.65,1355.45
5063-IUOKK,Não,Male,0,Não,Não,13,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,19.75,265.75
5066-GFJMM,Não,Female,0,Sim,Não,3,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,19.9,45.75
5067-DGXLL,Não,Male,0,Não,Não,2,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,20.25,36.8
5067-WJEUN,Não,Male,0,Sim,Sim,67,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Two year,Sim,Bank transfer (automatic),54.2,3838.2
5067-XJQFU,Não,Male,1,Sim,Sim,66,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,One year,Sim,Electronic check,108.45,7076.35
5071-FBJFS,Não,Female,0,Sim,Sim,4,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,50.3,217.1
5073-RZGBK,Não,Female,0,Sim,Sim,50,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,One year,Sim,Bank transfer (automatic),80.05,4042.2
5073-WXOYN,Sim,Female,0,Não,Não,60,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,50.8,3027.4
5074-FBGHB,Não,Male,0,Não,Não,64,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,One year,Sim,Credit card (automatic),104.65,6889.8
5075-JSDKI,Não,Female,0,Não,Não,59,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Electronic check,24.45,1493.1
5076-YVXCM,Não,Male,0,Não,Não,51,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Não,Bank transfer (automatic),83.4,4149.45
5077-DXTCG,Sim,Female,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,45.3,45.3
5081-NWSUP,Não,Female,0,Não,Não,10,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,One year,Não,Mailed check,64.9,685.55
5083-QPLHM,,Male,0,Sim,Sim,14,Sim,Não,DSL,Sim,Sim,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,65.45,937.6
5084-OOVCJ,Não,Female,0,Sim,Sim,17,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Month-to-month,Sim,Credit card (automatic),55.35,920.5
5087-SUURX,Sim,Female,0,Sim,Não,18,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Não,Month-to-month,Sim,Electronic check,39.05,669.85
5088-QZLRL,Não,Male,0,Não,Não,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Electronic check,20.65,20.65
5089-IFSDP,Sim,Female,0,Sim,Não,58,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Sim,Sim,Two year,Sim,Bank transfer (automatic),109.45,6144.55
5090-EMGTC,Não,Female,0,Sim,Não,59,Sim,Não,Fiber optic,Não,Sim,Não,Sim,Sim,Sim,Two year,Sim,Mailed check,100.05,6034.85
5091-HFAZW,Não,Female,0,Não,Não,2,Sim,Não,Fiber optic,Sim,Sim,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,91.15,168.5
5092-STPKP,Não,Female,0,Não,Não,24,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Month-to-month,Não,Credit card (automatic),56.35,1381.2
5093-FEGLU,Não,Female,0,Sim,Não,47,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),19.65,921.55
5095-AESKG,Sim,Female,0,Sim,Não,3,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Sim,Month-to-month,Sim,Credit card (automatic),91.5,242.95
5095-ETBRJ,Não,Female,0,Sim,Não,55,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Two year,Não,Mailed check,56.8,3112.05
5099-BAILX,Sim,Male,1,Sim,Sim,43,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),110.75,4687.9
5103-MHMHY,Sim,Female,0,Não,Sim,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Mailed check,45.95,45.95
5108-ADXWO,Sim,Male,0,Não,Não,11,Sim,Não,Fiber optic,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,73.5,791.75
5110-CHOPY,Não,Female,0,Não,Não,60,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Sim,Sim,Two year,Não,Electronic check,53.6,3237.05
5115-GZDEL,Não,Male,0,Não,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Credit card (automatic),67.2,4671.7
5115-SQAAU,Não,Female,0,Sim,Sim,69,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),25.6,1673.4
5117-IFGPS,Não,Male,1,Sim,Não,29,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,84.3,2357.75
5117-ZSMHQ,Não,Female,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Bank transfer (automatic),89.9,6342.7
5118-MUEYH,Não,Female,0,Sim,Não,48,Sim,Sim,Fiber optic,Não,Sim,Não,Sim,Sim,Sim,Month-to-month,Sim,Credit card (automatic),105.1,5083.55
5119-KEPFY,Não,Male,0,Sim,Não,36,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),95.0,3440.25
5119-NZPTV,Não,Male,1,Sim,Não,2,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,70.1,141.65
5120-ZBLAI,Não,Female,0,Sim,Não,50,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,One year,Não,Bank transfer (automatic),75.7,3876.2
5122-CYFXA,Não,Female,0,Não,Não,3,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,75.3,244.1
5124-EOGYE,Não,Male,0,Não,Não,31,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,20.45,638.55
5125-CNDSP,Não,Male,0,Não,Sim,63,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,One year,Sim,Bank transfer (automatic),40.6,2588.95
5126-RCXYW,Não,Male,0,Sim,Sim,54,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Não,Sim,Two year,Não,Credit card (automatic),46.0,2424.05
5127-BZENZ,Não,Female,0,Sim,Sim,56,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Não,One year,Não,Bank transfer (automatic),65.2,3512.15
5129-HHMZC,Não,Female,0,Sim,Não,43,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,Two year,Não,Credit card (automatic),86.45,3574.5
5129-JLPIS,Não,Male,0,Não,Não,25,Sim,Não,Fiber optic,Sim,Não,Sim,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,105.5,2686.05
5130-IEKQT,Sim,Male,1,Não,Não,25,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Month-to-month,Não,Mailed check,105.95,2655.25
5130-YPIRV,Não,Female,0,Sim,Não,62,Sim,Não,DSL,Sim,Sim,Sim,Não,Sim,Não,Two year,Sim,Credit card (automatic),72.0,4284.2
5131-PONJI,Não,Male,0,Sim,Sim,49,Sim,Não,Fiber optic,Não,Sim,Sim,Não,Sim,Não,Month-to-month,Sim,Credit card (automatic),90.4,4494.65
5133-POWUA,Não,Male,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,45.8,45.8
5133-VRSAB,Não,Male,0,Não,Não,8,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Não,Mailed check,29.35,216.45
5134-IKDAY,Sim,Female,0,Sim,Sim,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,69.8,69.8
5134-RCXTN,,Female,1,Sim,Não,50,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Electronic check,25.2,1306.3
5135-GRQJV,Não,Male,1,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Mailed check,114.5,8331.95
5135-RDDQL,Não,Female,0,Sim,Sim,63,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Two year,Sim,Bank transfer (automatic),50.65,3221.25
5136-GFPMB,Não,Male,0,Não,Não,54,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Não,Sim,Month-to-month,Não,Credit card (automatic),89.4,4869.5
5136-KCKGI,Sim,Female,0,Sim,Sim,33,Sim,Sim,Fiber optic,Sim,Não,Sim,Não,Sim,Sim,One year,Sim,Mailed check,103.7,3467.0
5136-RGMZO,Não,Male,0,Não,Não,31,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Não,Month-to-month,Sim,Electronic check,71.05,2168.15
5138-WVKYJ,Sim,Male,0,Não,Não,10,Sim,Sim,Fiber optic,Sim,Não,Não,Não,Sim,Sim,Month-to-month,Não,Electronic check,98.55,1008.55
5140-FOMCQ,Não,Female,0,Sim,Não,59,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Sim,Sim,One year,Sim,Credit card (automatic),109.15,6557.75
5141-ZUVBH,Não,Female,0,Não,Sim,9,Sim,Não,Fiber optic,Sim,Não,Sim,Sim,Não,Sim,Month-to-month,Não,Bank transfer (automatic),93.0,870.25
5143-EGQFK,Sim,Female,1,Não,Não,10,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,Month-to-month,Sim,Electronic check,29.65,291.4
5143-WMWOG,Sim,Male,0,Não,Não,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Electronic check,19.95,19.95
5144-PQCDZ,Não,Male,0,Não,Não,4,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,19.95,59.25
5144-TVGLP,Não,Male,1,Não,Não,38,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Não,Electronic check,94.75,3653.0
5146-CBVOE,Não,Female,0,Não,Não,16,Sim,Não,Fiber optic,Não,Sim,Não,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),75.1,1212.85
5146-YYFRZ,Não,Male,0,Não,Não,67,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Bank transfer (automatic),19.95,1311.75
5148-HKFIR,Não,Female,0,Não,Não,20,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,19.7,406.95
5148-ORICT,Não,Female,0,Sim,Não,64,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,Two year,Sim,Mailed check,74.35,4759.55
5149-CUZUJ,Não,Male,0,Sim,Sim,28,Sim,Não,Fiber optic,Não,Sim,Sim,Sim,Sim,Não,One year,Não,Bank transfer (automatic),92.9,2768.35
5149-QYTTU,Não,Female,0,Sim,Sim,71,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Não,Não,One year,Sim,Credit card (automatic),95.15,6770.85
5149-TGWDZ,Não,Female,0,Não,Não,21,Sim,Não,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,One year,Sim,Mailed check,104.55,2239.4
5150-ITWWB,Não,Male,1,Não,Não,3,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,94.85,335.75
5150-LJNSR,Não,Male,0,Sim,Sim,31,Sim,Sim,Fiber optic,Sim,Não,Sim,Não,Sim,Não,One year,Não,Bank transfer (automatic),98.05,3082.1
5151-HQRDG,Não,Male,0,Sim,Não,37,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,55.05,2030.75
5153-LXKDT,Não,Male,0,Sim,Sim,68,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Sim,Sim,Two year,Sim,Electronic check,110.2,7467.5
5153-RTHKF,Não,Female,0,Não,Não,34,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Não,Month-to-month,Não,Electronic check,85.35,2896.6
5154-VEKBL,Sim,Female,0,Não,Não,9,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Sim,Month-to-month,Não,Mailed check,58.5,539.85
5155-AZQPB,Não,Female,0,Sim,Sim,28,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Mailed check,49.9,1410.25
5156-UMKOW,Não,Female,0,Não,Sim,3,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Não,Não,Month-to-month,Não,Mailed check,29.65,90.05
5158-RIVOP,Não,Female,0,Sim,Sim,11,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),20.9,202.3
5159-YFPKQ,Sim,Female,0,Não,Não,2,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Não,Month-to-month,Sim,Electronic check,75.8,160.75
5160-UXJED,Não,Male,0,Não,Sim,17,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,One year,Não,Mailed check,44.6,681.4
5161-UBZXI,Não,Male,0,Sim,Sim,69,Sim,Não,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),106.35,7261.75
5161-XEUVX,Não,Male,0,Sim,Não,37,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Não,Two year,Não,Mailed check,94.3,3460.95
5167-GBFRE,Sim,Male,1,Não,Não,4,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Bank transfer (automatic),25.2,102.5
5167-ZFFMM,Sim,Male,0,Não,Não,1,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Sim,Month-to-month,Sim,Credit card (automatic),90.85,90.85
5168-MQQCA,Não,Female,0,Sim,Não,72,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,One year,Sim,Bank transfer (automatic),108.5,8003.8
5168-MSWXT,Não,Male,0,Sim,Sim,8,Sim,Não,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,94.75,759.55
5170-PTRKA,Não,Female,0,Sim,Sim,49,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Não,Não,One year,Sim,Credit card (automatic),35.8,1782.0
5171-EPLKN,Não,Male,0,Não,Não,27,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.85,470.0
5172-MIGPM,Não,Male,0,Não,Não,4,Sim,Sim,DSL,Não,Não,Não,Sim,Não,Sim,Month-to-month,Não,Mailed check,65.55,237.2
5172-RKOCB,Não,Male,0,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),108.95,7875.0
5173-WXOQV,Não,Male,0,Sim,Não,2,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Month-to-month,Sim,Mailed check,64.2,143.65
5173-ZXXXL,Não,Male,0,Não,Não,2,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,19.95,47.7
5174-ITUMV,Não,Male,0,Sim,Sim,67,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,One year,Sim,Electronic check,105.4,6989.45
5174-RNGBH,Sim,Female,0,Não,Não,9,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Não,Month-to-month,Não,Mailed check,66.25,620.55
5175-AOBHI,Sim,Female,0,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,46.0,193.6
5175-WLYXL,Não,Male,0,Não,Não,22,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,78.85,1600.25
5176-LDKUH,Não,Female,0,Não,Não,48,Sim,Não,Fiber optic,Não,Sim,Não,Não,Não,Não,One year,Não,Electronic check,75.15,3772.65
5176-LMJXE,Não,Female,0,Não,Não,47,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Mailed check,20.55,945.7
5176-OLSKT,Não,Female,0,Sim,Não,66,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Two year,Não,Bank transfer (automatic),66.9,4370.25
5177-RVZNU,Não,Female,0,Não,Sim,37,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Bank transfer (automatic),20.3,755.4
5178-LMXOP,Sim,Male,1,Sim,Não,1,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,95.1,95.1
5180-UCIIQ,Sim,Male,1,Sim,Sim,22,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Não,Sim,Month-to-month,Não,Mailed check,40.05,880.2
5181-OABFK,Não,Female,0,Sim,Sim,56,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Two year,Sim,Credit card (automatic),61.3,3346.8
5183-KLYEM,Não,Female,0,Não,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),112.75,8192.6
5183-SNMJQ,Não,Male,0,Não,Não,10,Sim,Não,Fiber optic,Não,Não,Não,Sim,Sim,Sim,Month-to-month,Sim,Credit card (automatic),95.1,865.1
5186-EJEGL,Não,Male,0,Não,Não,9,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Não,Month-to-month,Sim,Mailed check,69.5,653.25
5186-PEIZU,Não,Female,0,Não,Não,35,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Bank transfer (automatic),19.25,617.65
5186-SAMNZ,Sim,Male,1,Não,Não,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Bank transfer (automatic),69.5,69.5
5188-HGMLP,Não,Male,1,Sim,Não,54,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),74.0,3919.15
5192-EBGOV,Sim,Female,1,Não,Não,1,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,85.7,85.7
5193-QLVZB,Não,Male,0,Não,Não,63,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Two year,Sim,Bank transfer (automatic),104.75,6536.5
5195-KPUNQ,Não,Female,1,Não,Não,53,Sim,Não,Fiber optic,Sim,Sim,Não,Sim,Não,Sim,One year,Sim,Mailed check,96.75,5206.55
5196-SGOAK,Sim,Female,0,Não,Não,1,Sim,Não,Fiber optic,Não,Sim,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,75.7,75.7
5196-WPYOW,Não,Male,0,Sim,Sim,67,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,One year,Não,Mailed check,60.05,3994.05
5197-LQXXH,Não,Female,0,Sim,Não,71,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),83.3,5894.5
5197-PYEPU,Não,Female,0,Sim,Sim,42,Sim,Sim,Fiber optic,Sim,Sim,Não,Não,Sim,Não,One year,Sim,Credit card (automatic),94.45,3923.8
5197-YPYBZ,Não,Female,0,Sim,Sim,12,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),25.25,274.7
5198-EFNBM,Não,Male,1,Sim,Não,57,Sim,Não,Fiber optic,Não,Sim,Sim,Não,Sim,Não,One year,Sim,Electronic check,90.65,5199.8
5198-HQAEN,Não,Male,0,Sim,Sim,35,Sim,Não,Fiber optic,Não,Sim,Não,Sim,Sim,Não,One year,Sim,Electronic check,89.7,3165.6
5199-FPUSP,Não,Male,0,Não,Sim,33,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Não,Não,One year,Não,Credit card (automatic),34.05,1113.95
5201-CBWYG,Não,Male,0,Sim,Sim,62,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Bank transfer (automatic),24.8,1476.25
5201-FRKKS,Não,Male,0,Não,Não,25,Sim,Não,Fiber optic,Sim,Não,Não,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),74.3,1952.25
5201-USSQZ,Não,Female,0,Sim,Não,26,Sim,Não,Fiber optic,Não,Não,Não,Sim,Não,Sim,Month-to-month,Não,Credit card (automatic),85.9,2196.45
5202-IVJNU,Sim,Female,0,Não,Sim,39,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Não,Não,Month-to-month,Não,Credit card (automatic),30.1,1131.3
5203-XEHAX,Não,Female,0,Não,Não,34,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Sim,One year,Não,Electronic check,64.35,2053.05
5204-HMGYF,Não,Female,0,Sim,Sim,49,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,One year,Sim,Mailed check,87.2,4345.0
5204-QZXPU,Sim,Male,0,Não,Não,19,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Não,Month-to-month,Sim,Electronic check,39.65,733.35
5206-HPJKM,Não,Male,0,Não,Não,17,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),55.5,934.15
5206-XZZQI,Não,Male,0,Não,Não,53,Sim,Não,Fiber optic,Não,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Mailed check,80.6,4348.1
5206-YQKMK,,Female,0,Não,Não,25,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),24.75,692.1
5207-PLSTK,Não,Male,0,Sim,Sim,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,48.75,48.75
5208-FVQKB,Não,Male,0,Sim,Não,70,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Two year,Não,Mailed check,67.95,4664.15
5208-HFSBT,Sim,Female,0,Não,Não,2,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Credit card (automatic),55.05,102.75
5213-TWWJU,Não,Male,0,Não,Não,28,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Não,Sim,Month-to-month,Não,Electronic check,91.0,2626.15
5214-CHIWJ,Não,Male,0,Não,Não,27,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,20.3,595.05
5214-NLTIT,Não,Male,0,Sim,Sim,72,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Não,Sim,Two year,Sim,Credit card (automatic),90.8,6511.8
5215-LNLDJ,Não,Female,0,Sim,Sim,7,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,24.7,149.05
5216-WASFJ,Não,Female,1,Sim,Não,31,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,84.85,2633.4
5219-YIPTK,Sim,Female,0,Sim,Não,33,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,104.4,3409.6
5220-AGAAX,Não,Male,0,Sim,Sim,68,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),24.0,1664.3
5222-IMUKT,Não,Male,0,Não,Não,32,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Não,Electronic check,91.05,2871.5
5222-JCXZT,Não,Male,0,Não,Não,4,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.0,78.9
